regWait,triageWait,doctorWait,LOS,ClerkUtil,NurseUtil,DoctorUtil,regWait_low,triageWait_low,doctorWait_low,LOS_low,regWait_medium,triageWait_medium,doctorWait_medium,LOS_medium,regWait_high,triageWait_high,doctorWait_high,LOS_high,scenario
9.090324676374417,0.19761396586232421,414.3570483516518,458.78265074276374,0.38806528170599275,0.2185166946488816,1.0,6.690674739593721,0.2926644366096752,1021.2361350214676,1050.1266319818124,11.998592634627764,0.10203819563043481,240.22585800381842,286.6584761535961,11.705174342996429,0.015554876727485123,10.913465153943577,75.46838310366063,n2d2
8.27676279499959,0.17147042882454222,453.8519517492617,498.24103597548304,0.3908112461558873,0.2265036283808691,0.9957157803210619,6.046375656194837,0.2457689249023494,1137.612860371612,1167.4092680745073,11.236589542313657,0.10046837723611693,272.97154916249673,318.62480192088486,9.817304031908506,0.014639883978809528,12.222003634431715,76.25856589836013,n2d2
6.62605528078702,0.16680398519045186,440.6740522107873,483.125845621335,0.3548240157741738,0.20123741045200877,1.0,4.932984877857153,0.23962876124689325,958.3843339365051,991.5192538047405,8.690346266633313,0.10465194154344168,221.61772613760095,265.4272104808683,7.599594834557365,0.016591868509317466,10.673151437003737,70.8568279787392,n2d2
7.9213396079227545,0.1811237469353828,415.56931106456176,458.8332045656922,0.38728528810153295,0.21587725888272946,0.9933930558249335,5.804079194553928,0.2665286740336537,995.438515724848,1025.0400250557316,10.4130263297269,0.09974638178359285,220.28737796568362,264.94341180015505,10.393497649248005,0.015554876727485123,11.717922344497023,78.1884366532326,n2d2
6.608354591427976,0.17719198021640206,394.9329257174595,437.56705242379894,0.367761457948164,0.20725118888154018,0.9934683189631419,4.9246166221566225,0.25981643993007625,1032.5474240714739,1062.1714660671807,8.583798648134463,0.10132965768491972,206.83240116029816,250.92628993965224,8.07716977503456,0.016591868509317466,12.168961879356509,72.28487530124156,n2d2
7.064197448953572,0.17322377059476335,444.5707908091608,487.30495210226474,0.3844756343203057,0.2185194121487418,1.0,5.388522621178324,0.2492790883399356,1104.5673554933342,1135.458951869592,9.254692672588392,0.09974638178359285,251.11238464713958,294.51924930640155,8.251535844329858,0.015554876727485123,10.06949158205471,71.61953228269478,n2d2
7.845133048251362,0.17688206843037657,436.1299424712911,479.1907747238619,0.3892104523872234,0.21966290651223322,1.0,5.798124509135529,0.25519372481204766,1084.4169327344384,1112.8460856086037,10.494084908630617,0.09974638178359285,251.86100952285338,296.0263043811672,9.53137684142937,0.015554876727485123,12.208341226750122,77.86926786784055,n2d2
7.57199015344018,0.17831496741165234,407.25155599240867,449.84982225671473,0.3869564442564239,0.21647062500106432,0.9948954919791132,5.602750676438598,0.25951231774295536,999.6731739025206,1027.813462032611,10.034256982418356,0.09974638178359285,232.10785012873777,276.96734150017164,9.292204764911759,0.015554876727485123,9.18290638452197,70.08536991790022,n2d2
7.102289119275475,0.1752116116106195,419.45155584973946,461.02959187563215,0.38752851673486366,0.21685802242221666,1.0,5.533800259164034,0.25547555146996576,976.5098963040009,1005.6489916342134,9.11750896997872,0.09974638178359285,236.00216406652723,279.18869383329263,8.060220662103262,0.015554876727485123,13.777834489019877,75.02937070464048,n2d2
8.46799578275236,0.18963244141253133,410.3725886779986,453.52805235541524,0.3904305034181376,0.21818234078707538,0.9933999582354501,6.138737845551163,0.27796162841268834,996.3200408739432,1022.5636498395728,11.31986359036697,0.10203819563043481,244.59523520232256,290.1415948862354,11.03607217550109,0.015554876727485123,11.452245475552061,75.69686179209813,n2d2
8.057761519510041,0.17830981011539818,427.3857103516328,470.9645702175871,0.38472053396373956,0.21521981523761977,0.9909479342606681,6.0185562472307765,0.25950277125839977,1008.7176147858014,1039.9477722849656,10.59778966343506,0.09974638178359285,235.04768172168477,279.9177551502629,9.877979918450613,0.015554876727485123,7.8532363798510305,72.26681676109598,n2d2
9.192112790665995,0.1759274096279625,414.2000579699226,458.85109346239653,0.38721721200462483,0.21725965650355022,1.0,6.7468863425073335,0.2535324119923179,1023.5128082853787,1054.9895743654467,12.130134818317664,0.10203819563043481,220.46871293306444,266.9844985594383,11.805730062991486,0.015554876727485123,8.58198438116002,71.29916632457031,n2d2
8.174346561425704,0.17782513968234342,423.87562595201945,466.9467481309118,0.3812996564204955,0.2113225441814278,0.9947984437193389,6.118063047870551,0.2611458090431909,966.15018898164,996.5909344662778,10.563974675820234,0.09974638178359285,223.8063205906857,269.2810426955144,10.182428867595313,0.016591868509317466,12.197348424595368,74.48398987275444,n2d2
7.5454085565852544,0.17784146810869172,398.8698683310116,442.2425788777407,0.37808276480852937,0.20809227338860867,1.0,5.598879338352338,0.26212362173138426,1012.428885740104,1042.9653274356538,9.865416533710102,0.09974638178359285,209.1233262121981,253.80964593587223,9.196114549034542,0.016591868509317466,9.591244905782522,72.26358335495802,n2d2
7.508728593773075,0.17758818477308375,403.25631656340164,446.43992944037245,0.3815356178595449,0.21445330042124672,0.9948338440083515,5.6474791677233975,0.25903343552638475,1068.4209759654723,1096.9845843390983,9.785166620669896,0.09974638178359285,225.2663749472511,269.85560428262653,9.221488775099523,0.015554876727485123,9.7279911620554,72.25564828896273,n2d2
